scenario_id,scenario_role,line_number,timestamp,stream_id,src_ip,dst_ip,service,control_object,control_action,ctl_num,origin_identifier,final_tag,protocol_reasons,stat_reasons,anomaly_score,supervised_is_anomaly,meta_fusion_score,meta_prediction,sequence_branch_score,sequence_positive_prediction,review_label,keep_for_training,review_notes
scenario_0004,context,165427,2026-02-15T00:52:18.079693,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0004,context,165448,2026-02-15T00:52:28.040868,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0004,context,165449,2026-02-15T00:52:28.150179,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0005,context,166835,2026-02-15T01:02:29.816124,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0005,context,166836,2026-02-15T01:02:29.861019,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0005,context,166857,2026-02-15T01:02:41.026074,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0005,context,166858,2026-02-15T01:02:41.036812,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0005,core,166879,2026-02-15T01:02:48.385014,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,failed-control,report_ctlnum_regression;report_without_matching_write,,50.0,1,,,,,,,
scenario_0005,context,166880,2026-02-15T01:02:48.833966,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0005,core,166881,2026-02-15T01:02:49.323911,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_without_matching_write,,80.0,1,,,,,,,
scenario_0005,core,166893,2026-02-15T01:02:50.930384,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_without_matching_write,,80.0,1,,,,,,,
scenario_0005,context,166915,2026-02-15T01:03:01.052835,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0005,context,166916,2026-02-15T01:03:01.092849,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0005,core,166927,2026-02-15T01:03:09.186210,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,,,,,,,
scenario_0005,context,166928,2026-02-15T01:03:09.325777,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0005,core,166929,2026-02-15T01:03:09.447775,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_without_matching_write,,80.0,1,,,,,,,
scenario_0005,context,166950,2026-02-15T01:03:19.388978,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0005,context,166951,2026-02-15T01:03:19.491457,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0005,context,166973,2026-02-15T01:03:29.394631,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0005,context,166974,2026-02-15T01:03:29.399510,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0006,context,173928,2026-02-15T01:54:36.718783,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,0.4342319468579761,0.0,0.20258154,0.0,,,
scenario_0006,context,173929,2026-02-15T01:54:36.772210,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,0.781215737866543,0.0,0.1752795,0.0,,,
scenario_0006,context,173950,2026-02-15T01:54:46.727451,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,0.7407920934033925,0.0,0.20258231,0.0,,,
scenario_0006,context,173951,2026-02-15T01:54:46.773422,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,0.8230579065106151,0.0,0.17527668,0.0,,,
scenario_0006,core,173970,2026-02-15T01:54:52.982528,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_without_matching_write,,80.0,1,0.9999999999979324,1.0,0.86603045,1.0,,,
scenario_0006,core,173971,2026-02-15T01:54:53.145008,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_without_matching_write,,80.0,1,0.9999999999988648,1.0,0.9846926,1.0,,,
scenario_0006,context,173994,2026-02-15T01:55:03.169673,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,0.9999858201869168,1.0,0.99083567,1.0,,,
scenario_0006,context,173995,2026-02-15T01:55:03.197980,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,0.99993782591725,1.0,0.9907534,1.0,,,
scenario_0006,core,174013,2026-02-15T01:55:11.161359,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,0.9999999999995552,1.0,0.9952685,1.0,,,
scenario_0006,context,174014,2026-02-15T01:55:11.584936,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,0.9999678019954163,1.0,0.9967333,1.0,,,
scenario_0006,core,174017,2026-02-15T01:55:12.101293,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_without_matching_write,,80.0,1,0.9999999999988244,1.0,0.9972748,1.0,,,
scenario_0006,core,174018,2026-02-15T01:55:13.838724,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_without_matching_write,,80.0,1,0.9999999999986784,1.0,0.997299,1.0,,,
scenario_0006,context,174039,2026-02-15T01:55:23.715685,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,0.9999913426641291,1.0,0.9960795,1.0,,,
scenario_0006,context,174040,2026-02-15T01:55:23.726422,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,0.9999751001061558,1.0,0.99647766,1.0,,,
scenario_0006,context,174063,2026-02-15T01:55:33.706027,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,0.9996585246236414,1.0,0.99594986,1.0,,,
scenario_0006,context,174064,2026-02-15T01:55:33.825098,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,0.99909099429599,1.0,0.99490356,1.0,,,
scenario_0007,context,174084,2026-02-15T01:55:43.728417,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0007,context,174085,2026-02-15T01:55:43.732322,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0007,context,174106,2026-02-15T01:55:53.813808,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0007,context,174107,2026-02-15T01:55:53.818688,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0007,core,174130,2026-02-15T01:56:03.269290,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,,,,,,,
scenario_0007,context,174131,2026-02-15T01:56:03.386409,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0007,core,174132,2026-02-15T01:56:03.443016,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_without_matching_write,,80.0,1,,,,,,,
scenario_0007,context,174153,2026-02-15T01:56:13.485959,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0007,context,174154,2026-02-15T01:56:13.489863,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0007,context,174175,2026-02-15T01:56:23.614074,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0007,context,174176,2026-02-15T01:56:23.650184,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0008,context,206906,2026-02-15T05:56:40.237434,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0008,context,206928,2026-02-15T05:56:50.180151,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0008,context,206929,2026-02-15T05:56:50.185031,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0008,context,206946,2026-02-15T05:56:55.632559,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,WRITE,E01A103_CTRL/Q1CSWI1$CO$Pos,SBOw,160.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0008,core,206947,2026-02-15T05:56:55.673550,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,failed-control,last_appl_error,,45.0,1,,,,,,,
scenario_0008,context,206948,2026-02-15T05:56:55.684288,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0008,context,206971,2026-02-15T05:57:05.696597,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0008,context,206972,2026-02-15T05:57:05.701477,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0008,context,206989,2026-02-15T05:57:12.919684,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,WRITE,E01A103_CTRL/Q0CSWI1$CO$Pos,SBOw,161.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0008,context,206990,2026-02-15T05:57:12.924562,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0008,core,206991,2026-02-15T05:57:12.938226,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_without_matching_write,,80.0,1,,,,,,,
scenario_0008,context,206994,2026-02-15T05:57:14.574953,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,WRITE,E01A103_CTRL/Q0CSWI1$CO$Pos,Oper,161.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0008,context,206995,2026-02-15T05:57:14.596425,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0008,context,206996,2026-02-15T05:57:14.638393,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0008,context,206997,2026-02-15T05:57:14.651083,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0008,context,207008,2026-02-15T05:57:20.984323,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,WRITE,E01A103_CTRL/Q1CSWI1$CO$Pos,SBOw,162.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0008,context,207009,2026-02-15T05:57:20.994085,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0008,core,207010,2026-02-15T05:57:21.002867,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,,,,,,,
scenario_0008,context,207019,2026-02-15T05:57:23.344204,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,WRITE,E01A103_CTRL/Q1CSWI1$CO$Pos,Oper,162.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0008,context,207020,2026-02-15T05:57:23.360796,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0008,context,207023,2026-02-15T05:57:23.699463,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0008,context,207024,2026-02-15T05:57:24.219664,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0008,context,207027,2026-02-15T05:57:25.780267,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0008,context,207028,2026-02-15T05:57:25.801738,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0008,context,207029,2026-02-15T05:57:25.861273,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0008,context,207052,2026-02-15T05:57:35.835551,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0008,context,207053,2026-02-15T05:57:35.839454,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0009,context,207235,2026-02-15T05:58:45.883152,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0009,context,207236,2026-02-15T05:58:45.916336,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0009,context,207255,2026-02-15T05:58:53.728835,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,WRITE,E01A103_CTRL/Q1CSWI1$CO$Pos,SBOw,168.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0009,context,207256,2026-02-15T05:58:53.740547,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0009,core,207257,2026-02-15T05:58:53.744452,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,failed-control,report_without_matching_write,,45.0,1,,,,,,,
scenario_0009,context,207260,2026-02-15T05:58:57.272569,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,WRITE,E01A103_CTRL/Q1CSWI1$CO$Pos,Oper,168.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0009,context,207261,2026-02-15T05:58:57.287740,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0009,context,207264,2026-02-15T05:58:57.621526,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0009,context,207265,2026-02-15T05:58:58.121231,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0009,context,207268,2026-02-15T05:58:59.722824,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0009,context,207269,2026-02-15T05:58:59.725752,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0009,context,207270,2026-02-15T05:58:59.733561,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0009,context,207287,2026-02-15T05:59:05.093467,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,WRITE,E01A103_CTRL/Q0CSWI1$CO$Pos,SBOw,169.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0009,context,207288,2026-02-15T05:59:05.107129,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0009,core,207289,2026-02-15T05:59:05.138362,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,failed-control,report_ctlnum_regression;report_without_matching_write,,50.0,1,,,,,,,
scenario_0009,context,207292,2026-02-15T05:59:07.553159,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,WRITE,E01A103_CTRL/Q0CSWI1$CO$Pos,Oper,169.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0009,context,207293,2026-02-15T05:59:07.559990,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0009,context,207294,2026-02-15T05:59:07.609766,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0009,context,207295,2026-02-15T05:59:07.681989,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0009,context,207296,2026-02-15T05:59:07.929889,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0009,context,207317,2026-02-15T05:59:17.924072,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0009,context,207318,2026-02-15T05:59:17.928948,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0010,context,223736,2026-02-15T07:59:59.424246,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,0.3834514711259201,0.0,0.20258567,0.0,,,
scenario_0010,context,223737,2026-02-15T07:59:59.427173,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,0.6369616151350778,0.0,0.175273,0.0,,,
scenario_0010,context,223759,2026-02-15T08:00:09.436655,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,0.3599685148121049,0.0,0.20258307,0.0,,,
scenario_0010,context,223760,2026-02-15T08:00:09.509854,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,0.4859997135482516,0.0,0.17527449,0.0,,,
scenario_0010,core,237563,2026-02-15T09:54:31.545084,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,failed-control,report_without_matching_write,,45.0,1,0.9999999835065384,1.0,0.30247554,0.0,,,
scenario_0010,core,237564,2026-02-15T09:54:31.687580,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,0.9999999999993924,1.0,0.55038023,0.0,,,
scenario_0010,context,237584,2026-02-15T09:54:41.726336,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,0.9999851902959932,1.0,0.68237966,0.0,,,
scenario_0010,context,237585,2026-02-15T09:54:41.776110,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,0.9999167301662472,1.0,0.5314982,0.0,,,
scenario_0010,context,237604,2026-02-15T09:54:51.734084,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,0.9993779892756012,1.0,0.6601588,0.0,,,
scenario_0010,context,237605,2026-02-15T09:54:51.737989,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,0.9996691315283254,1.0,0.3531487,0.0,,,
scenario_0011,context,237748,2026-02-15T09:56:01.851025,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0011,context,237749,2026-02-15T09:56:01.914462,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0011,context,237768,2026-02-15T09:56:11.867323,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0011,context,237769,2026-02-15T09:56:11.871226,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0011,core,237784,2026-02-15T09:56:16.865887,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,failed-control,report_ctlnum_regression;report_without_matching_write,,50.0,1,,,,,,,
scenario_0011,context,237785,2026-02-15T09:56:17.312887,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0011,core,237786,2026-02-15T09:56:17.804785,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,,,,,,,
scenario_0011,core,237791,2026-02-15T09:56:19.388810,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,,,,,,,
scenario_0011,context,237792,2026-02-15T09:56:19.391738,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0011,context,237811,2026-02-15T09:56:29.386281,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0011,context,237812,2026-02-15T09:56:29.398969,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0011,context,237831,2026-02-15T09:56:39.393927,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0012,context,244893,2026-02-15T10:53:51.040686,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0012,context,244894,2026-02-15T10:53:51.048495,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0012,context,244914,2026-02-15T10:54:01.043400,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0012,context,244915,2026-02-15T10:54:01.106840,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
