line_number,timestamp,tag,seed_is_attack,supervised_is_anomaly,scenario_id,scenario_role,scenario_seed_count,scenario_member_count,scenario_group_key,scenario_window_start_line,scenario_window_end_line,scenario_core_start_line,scenario_core_end_line,scenario_start_timestamp,scenario_end_timestamp,scenario_duration_seconds,stream_id
628,2026-02-14T01:43:59.485625,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
629,2026-02-14T01:43:59.500264,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
630,2026-02-14T01:43:59.510026,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
631,2026-02-14T01:43:59.529544,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
632,2026-02-14T01:43:59.552967,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
633,2026-02-14T01:43:59.673991,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
648,2026-02-14T01:44:09.470917,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
649,2026-02-14T01:44:09.480677,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
650,2026-02-14T01:44:09.586085,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
651,2026-02-14T01:44:09.600724,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
652,2026-02-14T01:44:09.622195,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
653,2026-02-14T01:44:09.635859,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
654,2026-02-14T01:44:09.645620,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
655,2026-02-14T01:44:09.770545,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
672,2026-02-14T01:44:19.478797,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
673,2026-02-14T01:44:19.484652,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
674,2026-02-14T01:44:19.585734,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
675,2026-02-14T01:44:19.601349,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
676,2026-02-14T01:44:19.611110,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
677,2026-02-14T01:44:19.630629,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
678,2026-02-14T01:44:19.648196,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
679,2026-02-14T01:44:19.771170,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
695,2026-02-14T01:44:29.470480,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
696,2026-02-14T01:44:29.480240,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
697,2026-02-14T01:44:29.586338,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
698,2026-02-14T01:44:29.621474,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
699,2026-02-14T01:44:29.649777,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
700,2026-02-14T01:44:29.664417,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
701,2026-02-14T01:44:29.689174,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
702,2026-02-14T01:44:29.771433,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
717,2026-02-14T01:44:39.488182,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
718,2026-02-14T01:44:39.548695,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
719,2026-02-14T01:44:39.586758,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
720,2026-02-14T01:44:39.601397,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
721,2026-02-14T01:44:39.617988,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
722,2026-02-14T01:44:39.637508,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
723,2026-02-14T01:44:39.651172,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
724,2026-02-14T01:44:39.741939,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
740,2026-02-14T01:44:49.468385,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
741,2026-02-14T01:44:49.478148,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
742,2026-02-14T01:44:49.600145,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
743,2026-02-14T01:44:49.612832,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
744,2026-02-14T01:44:49.617711,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
745,2026-02-14T01:44:49.628449,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
746,2026-02-14T01:44:49.638207,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
748,2026-02-14T01:44:49.768013,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
763,2026-02-14T01:44:59.468953,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
764,2026-02-14T01:44:59.478713,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
765,2026-02-14T01:44:59.583145,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
766,2026-02-14T01:44:59.597784,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
767,2026-02-14T01:44:59.607543,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
768,2026-02-14T01:44:59.629015,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
769,2026-02-14T01:44:59.650487,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
770,2026-02-14T01:44:59.772486,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
785,2026-02-14T01:45:09.468314,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
786,2026-02-14T01:45:09.479049,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
787,2026-02-14T01:45:09.583480,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
788,2026-02-14T01:45:09.598120,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
789,2026-02-14T01:45:09.611784,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
790,2026-02-14T01:45:09.628378,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
791,2026-02-14T01:45:09.638135,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
792,2026-02-14T01:45:09.773797,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
808,2026-02-14T01:45:19.468601,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
809,2026-02-14T01:45:19.478361,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
810,2026-02-14T01:45:19.592550,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
811,2026-02-14T01:45:19.605238,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
812,2026-02-14T01:45:19.614999,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
813,2026-02-14T01:45:19.629638,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
814,2026-02-14T01:45:19.639398,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
815,2026-02-14T01:45:19.774084,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
831,2026-02-14T01:45:29.471792,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
832,2026-02-14T01:45:29.552798,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
833,2026-02-14T01:45:29.583534,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
834,2026-02-14T01:45:29.598561,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
835,2026-02-14T01:45:29.608323,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
836,2026-02-14T01:45:29.627841,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
837,2026-02-14T01:45:29.637602,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
838,2026-02-14T01:45:29.779122,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
853,2026-02-14T01:45:39.468161,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
854,2026-02-14T01:45:39.477923,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
855,2026-02-14T01:45:39.583319,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
856,2026-02-14T01:45:39.634069,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
857,2026-02-14T01:45:39.640901,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
858,2026-02-14T01:45:39.646756,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
859,2026-02-14T01:45:39.654566,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
860,2026-02-14T01:45:39.773635,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
875,2026-02-14T01:45:49.469176,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
876,2026-02-14T01:45:49.478935,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
877,2026-02-14T01:45:49.584341,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
878,2026-02-14T01:45:49.599957,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
879,2026-02-14T01:45:49.609717,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
880,2026-02-14T01:45:49.639972,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
881,2026-02-14T01:45:49.652660,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
883,2026-02-14T01:45:49.769778,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
899,2026-02-14T01:45:59.468840,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
900,2026-02-14T01:45:59.478600,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
901,2026-02-14T01:45:59.586042,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
902,2026-02-14T01:45:59.603610,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
903,2026-02-14T01:45:59.647529,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
904,2026-02-14T01:45:59.665097,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
905,2026-02-14T01:45:59.690474,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
906,2026-02-14T01:45:59.770504,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
924,2026-02-14T01:46:09.469278,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
925,2026-02-14T01:46:09.478579,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
926,2026-02-14T01:46:09.596937,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
927,2026-02-14T01:46:09.639880,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
928,2026-02-14T01:46:09.646712,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
929,2026-02-14T01:46:09.695511,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
930,2026-02-14T01:46:09.708202,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
931,2026-02-14T01:46:09.797013,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
950,2026-02-14T01:46:19.476866,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
951,2026-02-14T01:46:19.488579,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
952,2026-02-14T01:46:19.585201,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
953,2026-02-14T01:46:19.607649,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
954,2026-02-14T01:46:19.619361,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
955,2026-02-14T01:46:19.631072,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
956,2026-02-14T01:46:19.687679,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
957,2026-02-14T01:46:19.770639,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
976,2026-02-14T01:46:29.489761,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
977,2026-02-14T01:46:29.554497,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
979,2026-02-14T01:46:29.598498,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
980,2026-02-14T01:46:29.618213,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
981,2026-02-14T01:46:29.624552,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
982,2026-02-14T01:46:29.645327,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
983,2026-02-14T01:46:29.654112,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
984,2026-02-14T01:46:29.774157,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
999,2026-02-14T01:46:39.468625,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1000,2026-02-14T01:46:39.478386,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1001,2026-02-14T01:46:39.583893,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1002,2026-02-14T01:46:39.603413,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1003,2026-02-14T01:46:39.615125,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1004,2026-02-14T01:46:39.629766,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1005,2026-02-14T01:46:39.641479,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1006,2026-02-14T01:46:39.768355,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1022,2026-02-14T01:46:49.469165,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1023,2026-02-14T01:46:49.479900,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1024,2026-02-14T01:46:49.583354,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1025,2026-02-14T01:46:49.599948,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1026,2026-02-14T01:46:49.614586,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1027,2026-02-14T01:46:49.644843,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1028,2026-02-14T01:46:49.656553,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1029,2026-02-14T01:46:49.768793,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1045,2026-02-14T01:46:59.469201,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1046,2026-02-14T01:46:59.499456,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1047,2026-02-14T01:46:59.583391,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1048,2026-02-14T01:46:59.598031,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1049,2026-02-14T01:46:59.607790,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1050,2026-02-14T01:46:59.628286,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1051,2026-02-14T01:46:59.639023,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1052,2026-02-14T01:46:59.768828,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1068,2026-02-14T01:47:09.468469,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1069,2026-02-14T01:47:09.480189,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1070,2026-02-14T01:47:09.603964,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1071,2026-02-14T01:47:09.664477,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1072,2026-02-14T01:47:09.670331,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1073,2026-02-14T01:47:09.691803,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1074,2026-02-14T01:47:09.707421,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1075,2026-02-14T01:47:09.769881,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1093,2026-02-14T01:47:19.568683,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1094,2026-02-14T01:47:19.578443,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1095,2026-02-14T01:47:19.683849,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1096,2026-02-14T01:47:19.698489,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1097,2026-02-14T01:47:19.750216,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1098,2026-02-14T01:47:19.781448,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1099,2026-02-14T01:47:19.791208,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1100,2026-02-14T01:47:19.869286,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1118,2026-02-14T01:47:29.587944,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1119,2026-02-14T01:47:29.650407,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1120,2026-02-14T01:47:29.685544,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1121,2026-02-14T01:47:29.725558,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1122,2026-02-14T01:47:29.731415,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1123,2026-02-14T01:47:29.739222,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1124,2026-02-14T01:47:29.764597,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1125,2026-02-14T01:47:29.870004,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1148,2026-02-14T01:47:39.681566,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1149,2026-02-14T01:47:39.701087,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1150,2026-02-14T01:47:39.784045,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1151,2026-02-14T01:47:39.805517,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1152,2026-02-14T01:47:39.813326,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1153,2026-02-14T01:47:39.832845,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1154,2026-02-14T01:47:39.851388,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1155,2026-02-14T01:47:39.969483,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1171,2026-02-14T01:47:49.668135,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1172,2026-02-14T01:47:49.678847,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1173,2026-02-14T01:47:49.784254,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1174,2026-02-14T01:47:49.798894,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1175,2026-02-14T01:47:49.808654,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1176,2026-02-14T01:47:49.833051,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1177,2026-02-14T01:47:49.840859,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1178,2026-02-14T01:47:49.968716,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1197,2026-02-14T01:47:59.669724,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1198,2026-02-14T01:47:59.691198,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1199,2026-02-14T01:47:59.783915,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1200,2026-02-14T01:47:59.799531,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1201,2026-02-14T01:47:59.828810,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1202,2026-02-14T01:47:59.834667,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1203,2026-02-14T01:47:59.843449,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1204,2026-02-14T01:47:59.969456,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1223,2026-02-14T01:48:09.669512,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1224,2026-02-14T01:48:09.679272,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1225,2026-02-14T01:48:09.798845,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1226,2026-02-14T01:48:09.816411,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1227,2026-02-14T01:48:09.835932,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1228,2026-02-14T01:48:09.858380,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1229,2026-02-14T01:48:09.870092,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1230,2026-02-14T01:48:09.979990,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1245,2026-02-14T01:48:19.669638,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1246,2026-02-14T01:48:19.679400,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1247,2026-02-14T01:48:19.784805,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1248,2026-02-14T01:48:19.817012,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
1249,2026-02-14T01:48:19.829700,normal,0,0,,normal,0,0,,,,,,,,0.0,10.0.19.35:102-10.0.19.39:56631
